business_id,average_daily_sales_dollar_volume,average_daily_sales_transactions,age_in_months,state,type,debt,credit_score,expense_to_income_ratio,offer_size,offer_fee
5221,27.31,61,92.9,FL,restaurant,921.89,658.0,0.6247833145943097,5846.0,276.0
5222,45.53,56,66.0,MD,delivery,1127.63,647.0,0.43283688275232385,9584.0,299.0
5223,209.61,101,42.2,TX,laundromat,1702.48,800.0,0.25826024563274347,49521.0,2571.0
5224,1343.33,9,57.0,CO,restaurant,279.23,678.0,0.9478792015941111,285625.0,37496.0
5225,65.11,92,53.5,VA,electrician,126.97,646.0,0.6179594197309591,16775.0,1049.0
5226,167.45,49,25.6,SD,restaurant,5787.42,700.0,1.0184248985360043,17896.0,906.0
5227,2146.81,66,46.2,MT,laundromat,202090.98,604.0,0.9738772518128598,355979.0,43123.0
5228,70.81,53,23.2,WV,delivery,7057.23,595.0,1.0113942849193376,3898.0,294.0
5229,241.44,99,31.1,KY,restaurant,6858.53,708.0,0.9344935941630271,37169.0,3073.0
5230,335.43,96,56.3,NJ,restaurant,2499.25,765.0,0.7846733709008846,77532.0,5990.0
5231,1314.22,71,35.9,SC,restaurant,1826.46,728.0,0.45468291481690365,324168.0,41317.0
5232,819.31,79,62.5,NH,plumber,418280.28,590.0,1.1690328017320564,70336.0,9831.0
5233,661.62,67,58.2,IN,restaurant,4694.85,540.0,0.5739620135681126,166548.0,23823.0
5234,16.14,92,22.8,AR,auto repair,287.61,632.0,0.8862354360110605,1938.0,86.0
5235,7.54,35,103.9,ND,plumber,532.67,577.0,0.6424289511849779,1915.0,114.0
5236,9.16,11,30.7,MS,plumber,36417.69,653.0,0.5893749745257826,276.0,36.0
5237,42.18,60,80.6,HI,restaurant,34559.15,733.0,0.8546226393108826,8998.0,482.0
5238,16.42,30,54.6,VT,restaurant,3844.82,567.0,0.8211455916702152,3460.0,129.0
5239,227.21,41,84.1,WV,restaurant,1169.07,755.0,0.8341305174670371,49064.0,2800.0
5240,52.07,89,83.1,NH,restaurant,610.12,706.0,0.9970757252539838,12229.0,824.0
5241,39.71,62,30.0,WI,restaurant,9665.42,618.0,0.761726927535428,6947.0,344.0
5242,80.22,67,35.5,TN,restaurant,9725.27,590.0,0.6276063403931995,19498.0,1231.0
5243,29.23,97,37.8,MI,auto repair,436.43,708.0,0.8479344152716036,5796.0,304.0
5244,12.94,4,14.0,KS,restaurant,9726.76,620.0,1.1010569404854393,400.0,51.0
5245,418.91,47,61.0,WA,cleaner,1960.3,645.0,0.8102821551178547,107433.0,12859.0
5246,63.92,47,21.3,TN,restaurant,14206.97,623.0,0.9280832008695765,4362.0,251.0
5247,42.62,64,87.3,ND,childcare center,9792.43,585.0,0.5375388983557794,9284.0,446.0
5248,26.22,27,75.7,AZ,restaurant,11128.36,751.0,0.5078386017735925,7024.0,231.0
5249,65.12,40,59.2,PA,restaurant,487.83,770.0,0.5113180690586543,17134.0,1118.0
5250,3266.29,34,22.2,NM,restaurant,20284.62,544.0,1.059064567394522,132760.0,18285.0
5251,151.42,66,44.3,MS,auto repair,586.81,616.0,0.996675302319285,22798.0,1718.0
5252,55.39,80,51.1,FL,auto repair,5550.39,724.0,0.5328327708520889,12542.0,435.0
5253,36.63,53,68.9,GA,electrician,7451.24,599.0,0.9236470148266414,7467.0,427.0
5254,660.52,82,10.1,KS,auto repair,800.9,608.0,0.8581402563501838,43815.0,5665.0
5255,453.27,59,36.1,AK,restaurant,722.39,656.0,0.42378911405577374,116669.0,13285.0
5256,73.11,24,22.3,AL,cleaner,1422.19,598.0,0.6487876744693698,14128.0,777.0
5257,204.99,48,27.8,NM,restaurant,1322.37,632.0,0.8469378545714397,35098.0,3936.0
5258,533.56,34,38.0,AK,laundromat,7030.84,800.0,1.0081759532322596,108718.0,12195.0
5259,14.87,116,19.4,MS,movers,3924.09,601.0,0.593449469411042,2594.0,153.0
5260,75.64,93,56.3,CO,restaurant,9598.57,779.0,0.9370866273578979,17111.0,833.0
5261,1.29,79,54.4,ID,movers,2360.82,724.0,0.624080568847719,264.0,17.0
5262,257.09,23,18.1,WY,auto repair,7378.54,649.0,0.44019378461847364,56358.0,2740.0
5263,43.13,98,6.1,GA,delivery,587.44,690.0,1.0774676329290345,1588.0,141.0
5264,178.4,17,40.0,KS,cleaner,398.71,724.0,1.1301673001399055,23603.0,1328.0
5265,19.45,77,10.8,CO,auto repair,595.33,663.0,0.9358718603002365,1172.0,82.0
5266,31.0,86,46.8,ID,plumber,154.66,604.0,0.693780999856534,7928.0,318.0
5267,74.19,80,20.6,OR,cleaner,1268.75,718.0,1.0724149334012913,4967.0,217.0
5268,5.91,24,59.6,IL,auto repair,22168.16,682.0,0.75756572011484,186.0,21.0
5269,10.14,97,37.7,IA,restaurant,19611.82,741.0,0.585185409535834,1400.0,88.0
5270,10.12,25,113.9,AR,childcare center,7611.01,550.0,0.9908461939798329,2700.0,127.0
5271,24.89,20,94.3,WY,restaurant,220.96,792.0,0.48174951648067676,6124.0,232.0
5272,9.22,74,62.2,MD,auto repair,5163.39,636.0,0.42705982545059573,2332.0,161.0
5273,21.34,32,54.7,IL,childcare center,73008.88,576.0,1.05097252436269,641.0,95.0
5274,166.92,56,20.5,WV,restaurant,2366.54,724.0,0.9718909272209076,19671.0,1317.0
5275,48.81,38,50.3,VA,restaurant,4844.0,770.0,0.938878819241684,12575.0,432.0
5276,5.36,115,78.8,NH,childcare center,1232.68,608.0,1.088697110171613,1151.0,56.0
5277,163.74,27,7.8,KS,auto repair,6229.72,810.0,0.9294673243883967,16901.0,862.0
5278,303.99,39,11.4,NM,laundromat,3020.8,568.0,0.8944630946618921,15222.0,1422.0
5279,8.5,70,27.8,ND,restaurant,1327.23,750.0,0.9610220835742533,1316.0,83.0
5280,10.7,25,60.5,MN,electrician,273.87,781.0,0.4494746248925953,2763.0,137.0
5281,187.35,79,55.3,LA,restaurant,425.47,623.0,0.9760286821849553,42702.0,3595.0
5282,15.68,94,39.0,ME,restaurant,3479.81,603.0,0.9776170561627149,1870.0,118.0
5283,86.28,70,24.2,AK,laundromat,504.06,602.0,0.4420116488162908,19089.0,828.0
5284,741.71,64,18.3,MS,restaurant,4646.31,784.0,0.5034518382860991,197887.0,26271.0
5285,25.34,66,69.5,MO,restaurant,11078.03,665.0,0.6471412060592923,6354.0,375.0
5286,41.09,35,41.8,MT,restaurant,375.28,651.0,0.6036463924426366,9813.0,497.0
5287,1.11,16,20.1,MI,movers,4797.92,616.0,0.8482388522919238,33.0,4.0
5288,13.42,49,80.2,CO,restaurant,3233.31,587.0,0.9539764372348994,3167.0,125.0
5289,122.12,57,31.5,MD,restaurant,6771.8,637.0,0.8986282112217644,17186.0,1408.0
5290,27.71,34,36.4,LA,restaurant,422.0,644.0,0.7193978439016248,6064.0,378.0
5291,122.71,74,24.2,ND,restaurant,2499.61,606.0,0.3029925462825131,26717.0,1774.0
5292,398.97,66,69.0,WV,restaurant,15357.24,722.0,0.8590956128572805,94323.0,9427.0
5293,12.07,28,18.8,MI,laundromat,290310.66,689.0,1.0058711599356476,362.0,46.0
5294,61.37,72,45.7,NE,restaurant,1940.68,508.0,1.137052573298842,3560.0,330.0
5295,14.71,30,34.4,ID,restaurant,94.35,621.0,0.747898935180783,3043.0,189.0
5296,45.07,14,25.2,ME,plumber,5018.39,732.0,0.400095392000515,11110.0,452.0
5297,91.14,78,59.7,OH,auto repair,2944.0,609.0,0.747561886976383,20025.0,1162.0
5298,12.36,21,32.2,VT,auto repair,120457.93,591.0,0.8569390667909997,371.0,44.0
5299,941.96,48,23.2,KY,auto repair,3060.65,605.0,0.9824561404283179,68570.0,10028.0
5300,10.2,8,28.0,MD,childcare center,7778.22,567.0,0.9673396914134196,377.0,38.0
5301,19.41,11,12.8,DE,electrician,15.19,688.0,1.1388301359493038,755.0,71.0
5302,1224.88,16,72.0,DE,auto repair,850.11,579.0,1.027172809769531,265206.0,32361.0
5303,110.88,27,59.8,WY,restaurant,2495.11,612.0,0.4366736606992457,27816.0,1767.0
5304,235.46,98,14.5,MO,auto repair,2616.99,547.0,0.5812859407261503,42624.0,4593.0
5305,79.69,84,62.5,WV,auto repair,21584.36,592.0,1.083933464429877,12057.0,670.0
5306,60.91,34,22.1,TX,auto repair,6235.7,719.0,1.0643829193173637,4122.0,279.0
5307,69.64,38,21.9,ND,restaurant,3936.66,591.0,0.8933829542216424,6279.0,322.0
5308,31.31,9,40.2,AR,auto repair,138.04,634.0,0.8325399769990609,7531.0,477.0
5309,110.9,26,77.0,MT,restaurant,3041.33,683.0,0.8849899875342763,27547.0,994.0
5310,8.4,17,20.7,TX,restaurant,344.33,602.0,1.0481533407724566,400.0,23.0
5311,8.55,89,26.1,NE,restaurant,977.27,795.0,1.0699127171614384,902.0,42.0
5312,36.94,29,83.7,KS,plumber,22818.57,609.0,1.0160175746907152,8070.0,443.0
5313,27.18,93,43.4,NY,auto repair,667.72,606.0,1.0390128216768164,3588.0,206.0
5314,13.29,58,21.5,VT,laundromat,6302.21,748.0,1.1155413481476881,577.0,36.0
5315,22.23,15,37.6,WI,cleaner,10810.04,591.0,0.6501562870974429,4910.0,190.0
5316,392.99,80,13.0,NE,restaurant,64.55,627.0,0.7691065946003933,55938.0,6251.0
5317,2.24,51,60.4,NE,childcare center,11639.09,601.0,0.6133022076360605,67.0,8.0
5318,129.72,58,46.3,NC,restaurant,828.12,682.0,0.5849455696173317,34120.0,1675.0
5319,95.06,33,53.7,MI,laundromat,4621.7,628.0,0.36434704864978035,21926.0,1321.0
5320,14.99,67,18.0,IA,cleaner,34845.45,744.0,0.801615765632554,466.0,35.0
5321,334.36,70,49.4,NM,restaurant,60381.87,761.0,1.1541224906687033,52659.0,4990.0
5322,66.67,77,32.8,NM,restaurant,1475.5,612.0,0.959244192863873,7884.0,596.0
5323,148.16,90,62.9,NH,restaurant,732.14,673.0,0.8490686731571426,36719.0,1287.0
5324,92.23,78,51.1,ND,laundromat,5755.42,762.0,1.0004400627790173,19186.0,638.0
5325,10.89,80,26.1,CA,restaurant,672106.58,662.0,1.0297366615562418,327.0,37.0
5326,536.44,60,63.7,FL,restaurant,1091.84,681.0,1.0478722377990906,125829.0,18745.0
5327,12.59,36,28.7,WI,restaurant,3909.18,589.0,1.0954538901307282,486.0,48.0
5328,36.47,6,17.1,MS,cleaner,16805.82,580.0,0.7602988066689113,2667.0,125.0
5329,613.4,11,15.2,GA,childcare center,8643.1,718.0,0.9766468480231028,51912.0,6506.0
5330,40.92,97,109.2,RI,cleaner,3326.93,553.0,0.9615798244898968,10729.0,386.0
5331,42.89,27,25.5,WA,laundromat,2065.57,690.0,0.8537129794132196,7078.0,372.0
5332,60.9,36,24.5,WI,auto repair,55507.01,649.0,0.8138447298056106,4070.0,255.0
5333,60.47,94,12.5,ID,plumber,26912.14,740.0,0.833797686156357,5561.0,265.0
5334,315.5,87,71.8,FL,restaurant,4918.19,709.0,1.096843734648646,80537.0,8958.0
5335,189.72,46,84.4,MA,restaurant,243.66,624.0,0.7822597980144215,40766.0,2843.0
5336,1202.28,89,11.6,NV,restaurant,49092.47,585.0,0.7388882094958444,142435.0,18250.0
5337,40.44,34,97.3,IA,restaurant,3945.15,606.0,1.1039965744688958,9036.0,450.0
5338,5.69,73,27.0,IA,plumber,18570.06,566.0,0.7803690496686829,171.0,23.0
5339,154.22,23,91.6,NJ,restaurant,7171.81,569.0,0.6028622965413184,34979.0,1255.0
5340,85.76,97,15.7,KS,laundromat,64.96,683.0,1.0270190067729728,5078.0,298.0
5341,8.57,113,21.5,WI,restaurant,2287.94,533.0,1.0261510155116433,309.0,32.0
5342,27.25,121,79.3,WA,restaurant,31275.5,590.0,0.7958808736610029,6830.0,246.0
5343,18.67,57,92.5,SD,auto repair,717.84,514.0,1.0398062652565943,3892.0,254.0
5344,26.43,21,47.6,RI,laundromat,167.88,659.0,0.7301103444942636,6606.0,256.0
5345,2.08,91,65.8,OR,electrician,3608.37,579.0,0.8682022281706092,166.0,12.0
5346,51.34,72,12.5,ME,childcare center,2767.5,682.0,0.9920970043278687,2774.0,184.0
5347,520.94,62,15.4,NH,childcare center,202.27,756.0,0.802795426663986,98325.0,13068.0
5348,30.89,78,36.5,MN,restaurant,9138.58,531.0,1.0652392323173212,1408.0,123.0
5349,33.71,21,95.8,SD,laundromat,2053.3,673.0,0.9017423159185962,7522.0,478.0
5350,5.73,48,11.0,SC,restaurant,1878.52,692.0,1.0659882160883998,209.0,20.0
5351,139.02,104,33.3,NM,restaurant,939.24,536.0,0.7914602878276984,24911.0,2205.0
5352,32.06,72,35.2,NV,electrician,9397.54,626.0,0.8119205845687311,6279.0,339.0
5353,92.72,27,42.6,HI,restaurant,1360.36,624.0,0.8256418575168608,20891.0,1373.0
5354,33.1,40,42.3,NC,restaurant,19871.81,710.0,0.5540165769307551,8057.0,479.0
5355,258.17,60,34.5,NH,auto repair,7228.96,712.0,0.748126351807124,53184.0,2791.0
5356,35.2,57,107.1,IA,restaurant,146.65,721.0,0.712342155677728,8275.0,302.0
5357,34.17,45,8.6,AR,restaurant,7438.24,587.0,0.5928273867816505,4718.0,201.0
5358,110.46,33,57.1,WI,restaurant,45687.59,658.0,0.8316213326364903,23059.0,1445.0
5359,132.38,29,68.2,UT,restaurant,12290.88,621.0,0.7396790623768065,28963.0,1520.0
5360,18.79,19,78.1,NM,plumber,218.27,725.0,1.187013248234536,3844.0,199.0
5361,73.48,35,44.1,WA,restaurant,14945.59,593.0,0.8154387096420749,16427.0,1294.0
5362,138.55,86,43.6,MD,childcare center,484.67,637.0,0.7940070097249862,28623.0,1140.0
5363,117.87,20,86.9,WV,restaurant,389.84,689.0,1.1089697457218115,26854.0,1899.0
5364,3.13,34,29.2,VA,laundromat,9632.64,714.0,1.1465882552753894,94.0,11.0
5365,27.06,75,45.3,WA,electrician,10798.85,658.0,0.3404260603682729,6472.0,373.0
5366,644.16,21,40.9,SD,electrician,2926.3,603.0,1.1209078720352406,53994.0,7250.0
5367,60.4,11,15.4,OH,auto repair,15538.76,621.0,0.5301692347122429,12703.0,738.0
5368,806.38,79,73.0,CO,restaurant,24214.49,704.0,0.5553099194244095,208370.0,29573.0
5369,154.22,50,9.2,SD,childcare center,39904.5,545.0,0.5270574843367243,26071.0,2085.0
5370,9.49,19,50.3,AL,childcare center,917.27,688.0,0.6136332078273862,2410.0,149.0
5371,139.99,102,27.3,VT,auto repair,1888.7,734.0,0.6495951592164857,30713.0,2114.0
5372,322.24,77,67.8,HI,restaurant,1678.76,621.0,1.1026475413688706,69688.0,8289.0
5373,15.54,17,115.3,NM,restaurant,96.18,729.0,0.8632090129206843,3777.0,117.0
5374,845.51,49,102.9,ID,delivery,72303.16,703.0,1.0451560004451252,178998.0,20211.0
5375,256.55,61,44.5,CO,laundromat,174.52,588.0,0.6580650475759471,55884.0,4042.0
5376,14.25,75,6.7,ME,restaurant,48504.37,764.0,0.33958492702962917,466.0,25.0
5377,590.1,97,41.0,HI,restaurant,22400.47,611.0,0.39334634465044055,127359.0,16605.0
5378,9.2,45,10.8,PA,movers,3416.38,593.0,0.8191292566589524,493.0,39.0
5379,83.07,33,15.9,MA,plumber,118.37,544.0,1.0035628130752177,3318.0,333.0
5380,42.73,62,80.9,IL,auto repair,4402.38,597.0,1.1424208866599863,9817.0,558.0
5381,297.64,84,43.9,ID,auto repair,7153.71,586.0,1.080386078313908,33461.0,3779.0
5382,3.37,65,15.0,ID,restaurant,369.57,594.0,0.9893793321996509,144.0,13.0
5383,148.07,100,33.4,TN,laundromat,8138.87,615.0,0.5487941476336295,33247.0,1398.0
5384,14.05,57,23.1,IA,auto repair,9404.16,666.0,1.0240439174201397,539.0,41.0
5385,29.02,48,49.7,RI,laundromat,477698.69,627.0,0.9165379504742995,871.0,106.0
5386,45.08,91,26.8,OR,cleaner,2266.39,746.0,0.939834239780576,7863.0,447.0
5387,40.99,23,83.0,CT,movers,372.74,611.0,0.6432305019464274,10581.0,547.0
5388,57.31,16,67.6,ND,restaurant,4220.31,642.0,0.2764306900112995,13068.0,845.0
5389,1470.57,67,35.7,MS,restaurant,26343.97,643.0,0.8835589584700293,287473.0,42295.0
5390,160.44,5,53.6,OH,cleaner,110329.29,643.0,0.9568273210995987,27163.0,2549.0
5391,370.79,101,53.4,GA,cleaner,1549.35,506.0,0.7282616307920851,92465.0,12471.0
5392,14.85,100,84.8,SD,restaurant,54020.13,525.0,0.83490105923992,473.0,48.0
5393,135.93,21,24.8,NY,electrician,501.88,673.0,0.9543222810682606,15653.0,948.0
5394,492.8,93,91.6,RI,plumber,178.44,631.0,0.711086997266112,105127.0,8301.0
5395,237.5,27,22.9,NV,restaurant,309.18,551.0,1.0666108301336668,9515.0,828.0
5396,3.64,41,34.7,NH,auto repair,267.92,668.0,0.5904459856672413,890.0,30.0
5397,40.35,32,28.7,AK,restaurant,10047.91,619.0,0.811105696397627,5339.0,326.0
5398,26.73,97,57.9,NM,restaurant,3559.47,626.0,1.000219534598647,6130.0,387.0
5399,59.65,36,21.9,VA,restaurant,19474.25,653.0,0.99856900863452,3157.0,264.0
5400,23.5,50,22.2,UT,cleaner,6754.88,790.0,0.43696940733200906,4919.0,236.0
5401,187.1,17,19.2,SC,restaurant,835.94,632.0,0.8681701362879176,21590.0,1365.0
5402,235.12,54,57.6,NM,cleaner,53725.21,748.0,0.8375397343890879,60837.0,5146.0
5403,126.52,77,3.6,MN,restaurant,13851.85,605.0,0.9623154042614692,4531.0,344.0
5404,14.28,33,41.1,LA,restaurant,31733.85,669.0,0.8311348934211902,501.0,30.0
5405,8.26,25,23.6,WY,restaurant,4282.94,725.0,0.8539061849950752,892.0,47.0
5406,20.85,112,40.1,ID,auto repair,2061.85,727.0,0.8313398905199736,5235.0,340.0
5407,29.78,89,84.2,WA,restaurant,340681.18,682.0,0.7754772602252845,893.0,100.0
5408,371.24,57,42.6,AZ,restaurant,16597.12,672.0,0.6587144057950503,78435.0,8303.0
5409,327.03,77,37.5,ME,movers,2140.63,715.0,0.4345369268760292,78258.0,3478.0
5410,322.06,10,29.5,LA,restaurant,3161.45,808.0,1.1250976024223833,36043.0,3214.0
5411,56.66,51,49.8,OH,laundromat,278.02,597.0,0.6740250748452125,14742.0,477.0
5412,233.16,43,37.2,IL,auto repair,8886.75,666.0,0.9068536737966703,41771.0,3792.0
5413,95.03,38,53.0,IN,movers,877.65,807.0,0.3817543619512132,23869.0,764.0
5414,21.76,32,28.3,UT,restaurant,188.91,630.0,0.8141911997915287,4026.0,290.0
5415,211.83,60,12.2,DC,restaurant,2252.01,731.0,0.7688916141152226,32907.0,1437.0
5416,49.46,43,36.7,SD,restaurant,32915.87,678.0,0.7598447490824661,9024.0,323.0
5417,407.06,69,56.8,AL,auto repair,1045.62,730.0,0.8922867089466864,95107.0,12273.0
5418,23.85,25,51.4,TN,restaurant,1395.32,632.0,0.5914542210427832,6403.0,252.0
5419,161.23,17,38.6,NJ,restaurant,26290.38,610.0,1.0145748368851277,15666.0,886.0
5420,60.68,41,18.9,AK,restaurant,6446.5,553.0,0.5064842925774837,13642.0,541.0
5421,302.91,26,78.2,TX,restaurant,2736.28,632.0,0.5809464997393124,77930.0,3551.0
5422,71.79,17,29.0,NC,movers,8337.4,664.0,1.067523510495297,5221.0,358.0
5423,209.26,94,80.7,FL,plumber,66.05,550.0,0.9647936646161568,48408.0,3358.0
5424,672.4,61,34.6,CO,restaurant,5591.71,767.0,0.6486464926779668,171307.0,22992.0
5425,209.4,81,41.7,TX,restaurant,310.86,759.0,0.5553004363511013,49806.0,1813.0
5426,17.91,35,34.1,NC,plumber,46.01,716.0,0.9771516544437635,3170.0,138.0
5427,45.3,22,30.0,CT,electrician,75406.16,682.0,1.0286979423485025,1415.0,139.0
5428,29.05,84,31.8,NV,restaurant,36.85,684.0,0.6541303204759148,6224.0,384.0
5429,216.02,56,31.1,TX,childcare center,764.77,625.0,1.0577937395527945,16014.0,1081.0
5430,12.99,65,7.3,NY,childcare center,408.67,674.0,0.4937227729459107,2934.0,157.0
5431,35.81,106,50.3,IN,restaurant,186.37,714.0,0.9590695596908629,7507.0,455.0
5432,105.85,31,43.0,IL,restaurant,1291.2,714.0,0.7918334284079812,26170.0,1720.0
5433,805.08,10,52.0,VA,electrician,3286.13,724.0,0.5377590643460864,189442.0,21934.0
5434,169.5,18,58.8,VT,laundromat,7518.34,743.0,0.392700533060692,44242.0,2856.0
5435,55.16,72,45.6,HI,restaurant,30633.76,656.0,0.6768886073239048,12629.0,698.0
5436,24.94,41,21.4,CT,cleaner,1456.55,685.0,0.5548388133803028,6427.0,372.0
5437,15.77,70,21.8,MO,delivery,98792.9,593.0,0.8380025942644971,473.0,59.0
5438,16.81,56,15.3,NV,laundromat,115294.94,620.0,0.8815014021999673,504.0,73.0
5439,133.57,86,103.9,MA,plumber,24515.52,559.0,0.3955093004896641,30258.0,1891.0
5440,21.99,117,90.1,TX,auto repair,8415.96,573.0,1.1270349952010905,4842.0,278.0
5441,76.25,49,41.9,IN,electrician,386.81,625.0,0.6020473634229788,18068.0,675.0
5442,50.96,81,75.2,WV,restaurant,17295.61,653.0,0.84540346117167,13064.0,686.0
5443,23.49,48,41.6,VA,restaurant,1324.43,828.0,0.7887003401603973,6000.0,321.0
5444,4.94,78,24.0,AK,restaurant,81106.41,641.0,0.5287238915943828,148.0,20.0
5445,56.79,29,95.3,AL,restaurant,1239.25,659.0,1.1501624365813348,12201.0,771.0
5446,2.5,68,41.4,TX,plumber,186.2,631.0,0.633967313127031,584.0,34.0
5447,126.3,17,84.5,ND,restaurant,48.59,753.0,1.0294066035898672,30683.0,2048.0
5448,6.73,34,25.1,AR,childcare center,7300.29,602.0,0.723050040528681,431.0,18.0
5449,78.32,61,68.0,DC,restaurant,3691.56,546.0,1.168292042666999,12715.0,874.0
5450,13.56,56,47.2,NH,restaurant,3851.89,596.0,0.964910285711441,1843.0,93.0
5451,85.88,26,111.4,SD,restaurant,1840.14,521.0,1.0000437837737286,20137.0,1239.0
5452,137.17,56,26.2,WY,electrician,859.79,674.0,0.5344002794678355,31822.0,1539.0
5453,56.34,53,58.7,NJ,restaurant,5943.82,660.0,0.6282233324526314,12496.0,518.0
5454,34.54,68,32.6,WY,restaurant,12190.82,679.0,0.7647431631851055,6727.0,382.0
5455,334.11,73,78.0,MI,restaurant,8009.33,559.0,0.7356534522027974,70080.0,5740.0
5456,12.76,74,49.8,WV,childcare center,251.04,552.0,0.850062010368566,2996.0,110.0
5457,20.65,49,21.7,NH,restaurant,1389.83,712.0,0.8517461046507929,3210.0,152.0
5458,61.18,89,24.4,MA,childcare center,426.94,542.0,0.6411925835983773,13385.0,658.0
5459,160.18,60,54.8,NH,laundromat,307.92,629.0,0.5735436970670732,38324.0,2266.0
5460,296.73,48,56.1,TN,movers,5487.08,554.0,0.8281954563809838,63090.0,8661.0
5461,68.54,20,19.5,WV,delivery,4825.27,765.0,0.9373261622459566,10347.0,531.0
5462,102.52,66,11.9,WI,restaurant,11.54,586.0,0.78613098671276,9675.0,628.0
5463,246.49,61,88.6,CO,plumber,775.54,686.0,0.6090056147043673,66498.0,4288.0
5464,197.2,88,6.5,MO,restaurant,792.41,710.0,0.9100980789112292,15020.0,910.0
5465,85.49,77,11.1,NM,childcare center,62.58,641.0,0.8583618929872178,7475.0,444.0
5466,396.14,83,102.1,VT,laundromat,24618.0,573.0,0.6507627054484247,96434.0,8091.0
5467,68.03,35,14.9,RI,auto repair,1420.86,542.0,0.6026231729301724,12263.0,729.0
5468,31.87,22,79.1,WI,plumber,3834.51,822.0,0.8352804656015148,8530.0,401.0
5469,147.29,21,44.1,AK,laundromat,2389.89,617.0,0.7490486520682113,32931.0,2405.0
5470,42.68,72,18.8,ME,restaurant,5168.77,766.0,0.8631522074120802,6981.0,275.0
5471,298.89,37,25.1,IL,restaurant,279.91,640.0,1.0174080331363564,21131.0,1585.0
5472,35.43,32,34.0,OK,restaurant,3863.32,610.0,1.0372024687082309,2751.0,226.0
5473,116.82,43,8.6,WA,electrician,131304.66,589.0,1.0508771754897817,3531.0,406.0
5474,37.83,69,33.6,VA,restaurant,1329.85,539.0,0.8108398248537214,5905.0,416.0
5475,11.58,24,27.2,NM,cleaner,1081.45,719.0,0.7243127086280424,2306.0,78.0
5476,72.04,31,60.0,WI,plumber,6738.47,661.0,0.9932137834523721,16411.0,1099.0
5477,19.65,86,66.8,NY,delivery,34137.3,605.0,0.9806304699473208,1208.0,96.0
5478,7.79,94,62.9,AZ,restaurant,13010.09,600.0,0.9107959552339817,598.0,35.0
5479,31.11,55,23.0,MN,laundromat,503.36,592.0,0.3597561009765131,7672.0,338.0
5480,46.48,85,65.4,SC,plumber,4298.04,562.0,0.5698998316575908,9998.0,563.0
5481,190.81,33,38.1,AK,plumber,5094.81,524.0,1.0496470401074767,11945.0,1334.0
5482,65.66,47,85.4,DE,restaurant,12232.12,667.0,1.0078462472136849,15090.0,968.0
5483,26.06,34,47.3,NY,restaurant,9951.36,695.0,0.861066494585978,5623.0,320.0
5484,75.67,57,40.2,ME,restaurant,30904.59,589.0,1.0247020163527265,5268.0,327.0
5485,188.89,70,37.6,WY,movers,61.18,706.0,1.1301560257101297,19085.0,1123.0
5486,55.24,94,22.1,DC,restaurant,2720.87,683.0,0.6060091450387807,13009.0,741.0
5487,89.01,49,57.0,AL,restaurant,87.99,620.0,1.1252792914908052,13451.0,769.0
5488,73.83,87,33.6,DC,restaurant,294645.99,685.0,0.9408684876237368,2216.0,290.0
